material-surveyer,Material,subcategory,material,CP,SP,Volume,Processing,"if_yes,_what_kind_of_processing",how_do_you_decide_when_to_sell,_index,_parent_table_name,_parent_index
White pp,Plastic,White pp,Colour,8,10,100,No,,I sell on fixed schedule - daily/monthly/weekly,116,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),17
White pp,Plastic,White pp,Colour,10,12,60,No,,I sell on fixed schedule - daily/monthly/weekly,132,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),18
White pp,Plastic,White pp,Vision,26,28,,No,,I sell on fixed schedule - daily/monthly/weekly,206,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),22
White pp,Plastic,White pp,Colour,12,15,40,No,,I sell on fixed schedule - daily/monthly/weekly,743,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),59
copper urichadu,Copper,Wire,colour,300,320,20,No,,I sell on fixed schedule - daily/monthly/weekly,1031,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),79
Copper wire,Copper,Wire,Colour,340,350,60,Yes,Hammer and cutter,I sell on fixed schedule - daily/monthly/weekly,78,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),14
Copper wire,Copper,Wire,Vision,340,350,40,Yes,Hammer curtt,I sell on fixed schedule - daily/monthly/weekly,125,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),17
Copper wire,Copper,Wire,Colour,340,350,40,No,,I sell on fixed schedule - daily/monthly/weekly,169,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),20
Copper wire,Copper,Wire,Colour,320,330,50,No,,I sell on fixed schedule - daily/monthly/weekly,226,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),23
Wire grey,Wire,Wire grey,Colour,140,150,50,No,,I sell on fixed schedule - daily/monthly/weekly,174,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),20
Wire grey,Wire,Wire grey,Colour,130,140,70,No,,I sell on fixed schedule - daily/monthly/weekly,252,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),25
Wire grey,Wire,Wire grey,Colour,120,130,50,,,I sell on fixed schedule - daily/monthly/weekly,430,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),37
Wire grey,Wire,Wire grey,Colour,130,145,10,No,,I sell on fixed schedule - daily/monthly/weekly,985,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),76
Aluminium zink,Aluminium,Zinc,Color,70,80,40,No,,I sell on fixed schedule - daily/monthly/weekly,1100,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),84
Aluminium,Aluminium,,Color,70,85,20,Yes,,I sell on fixed schedule - daily/monthly/weekly,95,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),15
Aluminium,Aluminium,,Colour,90,100,,No,,I sell on fixed schedule - daily/monthly/weekly,190,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),21
Aluminium,Aluminium,,Vision,90,100,5,No,,I sell on fixed schedule - daily/monthly/weekly,503,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),41
Aluminium,Aluminium,,Colour,100,115,5,No,,I sell on fixed schedule - daily/monthly/weekly,527,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),42
Aluminium,Aluminium,,Colour,90,100,2,No,,I sell on fixed schedule - daily/monthly/weekly,539,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),43
Aluminium,Aluminium,,Vision,90,110,2,No,,I sell on fixed schedule - daily/monthly/weekly,553,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),44
Aluminium,Aluminium,,Colour,90,100,50,No,,I sell on fixed schedule - daily/monthly/weekly,628,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),51
Aluminium,Aluminium,,Colour,100,110,10,No,,I sell on fixed schedule - daily/monthly/weekly,648,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),52
Aluminium,Aluminium,,Colour,100,110,20,No,,I sell on fixed schedule - daily/monthly/weekly,664,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),53
Aluminium,Aluminium,,Vision,100,110,2,No,,I sell on fixed schedule - daily/monthly/weekly,703,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),55
Aluminium,Aluminium,,Copour,90,95,5,Yes,Break,I sell on fixed schedule - daily/monthly/weekly,717,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),56
Aluminium,Aluminium,,Vision,100,120,10,No,,I sell on fixed schedule - daily/monthly/weekly,729,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),57
aluminium,Aluminium,,Colour,110,120,25,No,,I sell on fixed schedule - daily/monthly/weekly,788,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),62
aluminium,Aluminium,,vision,100,110,5,Yes,break,I sell on fixed schedule - daily/monthly/weekly,825,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),66
aluminium,Aluminium,,vision,100,110,5,Yes,break,I sell on fixed schedule - daily/monthly/weekly,915,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),71
aluminium,Aluminium,,vision,100,110,2,No,,I sell on fixed schedule - daily/monthly/weekly,927,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),72
aluminium,Aluminium,,colour,100,110,25,No,,I sell on fixed schedule - daily/monthly/weekly,1015,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),78
aluminium,Aluminium,,vision,90,100,5,No,,I sell on fixed schedule - daily/monthly/weekly,1042,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),80
aluminium,Aluminium,,vision colour,90,110,5,Yes,break,I sell on fixed schedule - daily/monthly/weekly,1237,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),91
aluminium,Aluminium,,vision,90,100,10,No,,I sell on fixed schedule - daily/monthly/weekly,1274,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),93
aluminum,Aluminium,,colour,100,110,5,No,,I sell on fixed schedule - daily/monthly/weekly,776,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),61
aluminum,Aluminium,,vision,90,95,5,No,,I sell on fixed schedule - daily/monthly/weekly,1068,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),82
alumninum,Aluminium,,vision,90,100,10,No,,I sell on fixed schedule - daily/monthly/weekly,1055,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),81
Batteries,Batteries,,Vision,60,65,250,Yes,Break,I sell on fixed schedule - daily/monthly/weekly,654,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),52
Batteries,Batteries,,Vision,60,70,100,No,,I sell on fixed schedule - daily/monthly/weekly,726,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),57
Batteries,Batteries,,Vision,60,65,50,No,,I sell on fixed schedule - daily/monthly/weekly,511,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),41
Batteries,Batteries,,Vision,60,70,50,No,,I sell when I get a good price,113,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),16
Batteries,Batteries,,colour,60,72,20,No,,I sell on fixed schedule - daily/monthly/weekly,906,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),70
Batteries,Batteries,,vision,65,70,200,No,,I sell on fixed schedule - daily/monthly/weekly,908,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),71
Batteries,Batteries,,vision,50,60,25,No,,I sell on fixed schedule - daily/monthly/weekly,931,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),72
Brass,Brass,,Vision,210,220,30,No,,I sell on fixed schedule - daily/monthly/weekly,28,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),11
Brass,Brass,,Colour,240,250,50,No,,I sell on fixed schedule - daily/monthly/weekly,47,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),12
Brass,Brass,,Colour,230,240,50,No,,I sell on fixed schedule - daily/monthly/weekly,62,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),13
Brass,Brass,,View,250,260,40,No,,I sell on fixed schedule - daily/monthly/weekly,82,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),14
Brass,Brass,,Color,230,260,10,No,,I sell on fixed schedule - daily/monthly/weekly,98,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),15
Brass,Brass,,Color,230,250,10,No,,I sell when I get a good price,111,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),16
Brass,Brass,,,200,210,50,No,,I sell on fixed schedule - daily/monthly/weekly,118,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),17
Brass,Brass,,Colour,250,260,40,No,,I sell on fixed schedule - daily/monthly/weekly,137,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),18
Brass,Brass,,Colour,240,250,50,No,,I sell on fixed schedule - daily/monthly/weekly,172,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),20
Brass,Brass,,Colour,240,250,,No,,I sell on fixed schedule - daily/monthly/weekly,193,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),21
Brass,Brass,,Colour,240,250,,No,,I sell on fixed schedule - daily/monthly/weekly,214,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),22
Brass,Brass,,Colour,240,250,20,No,,I sell on fixed schedule - daily/monthly/weekly,227,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),23
Brass,Brass,,Colour,210,220,20,No,,,239,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),24
Brass,Brass,,Colour,230,240,30,No,,I sell on fixed schedule - daily/monthly/weekly,251,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),25
Brass,Brass,,Colour,230,250,40,No,,I sell on fixed schedule - daily/monthly/weekly,271,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),26
Brass,Brass,,Colour,230,240,30,No,,I sell on fixed schedule - daily/monthly/weekly,291,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),27
Brass,Brass,,Colour and weight,240,260,,Yes,Break,I sell on fixed schedule - daily/monthly/weekly,318,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),29
